Bobo,Goudoubo,Mentao,Ouagadougou,Fassala,Mbera,Abala,Intikane,Mangaize,Niamey,Tabareybarey,Date
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-01 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-02 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-03 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-04 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-05 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-06 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-07 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-08 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-09 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-10 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-11 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-12 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-13 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-14 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-15 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-16 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-17 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-18 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-19 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-20 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-21 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-22 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,0,2012-01-23 00:00:00
0,0,0,0,17000,0,1000,5000,1000,0,1000,2012-01-24 00:00:00
0,1000,0,0,18000,0,1000,5000,1000,0,0,2012-01-25 00:00:00
0,0,0,0,18000,0,1000,5000,1000,0,0,2012-01-26 00:00:00
0,0,0,0,18000,0,1000,5000,1000,0,0,2012-01-27 00:00:00
0,0,0,0,18000,0,1000,5000,1000,0,0,2012-01-28 00:00:00
0,0,0,0,18000,0,1000,5000,1000,0,0,2012-01-29 00:00:00
0,0,0,0,18000,1000,1000,5000,1000,0,0,2012-01-30 00:00:00
0,0,0,0,18000,1000,1000,5000,1000,0,0,2012-01-31 00:00:00
0,0,0,0,18000,1000,1000,5000,1000,0,0,2012-02-01 00:00:00
0,0,0,0,18000,1000,1000,5000,1000,0,0,2012-02-02 00:00:00
0,0,0,0,18000,2000,1000,5000,1000,0,0,2012-02-03 00:00:00
0,0,0,0,20000,4000,1000,5000,1000,0,0,2012-02-04 00:00:00
0,0,0,0,30000,3000,1000,5000,1000,0,0,2012-02-05 00:00:00
0,0,0,0,44000,13000,1000,5000,1000,0,0,2012-02-06 00:00:00
0,0,0,0,42000,15000,1000,5000,1000,0,0,2012-02-07 00:00:00
0,0,0,0,46000,15000,1000,5000,1000,0,0,2012-02-08 00:00:00
0,0,0,0,44000,16000,1000,5000,1000,0,0,2012-02-09 00:00:00
0,0,0,0,45000,15000,1000,5000,1000,0,0,2012-02-10 00:00:00
0,0,0,0,49000,15000,1000,5000,1000,0,0,2012-02-11 00:00:00
0,0,0,0,48000,15000,1000,5000,1000,0,0,2012-02-12 00:00:00
0,0,0,0,48000,15000,1000,5000,1000,0,0,2012-02-13 00:00:00
0,0,0,0,48000,15000,1000,5000,1000,0,0,2012-02-14 00:00:00
0,0,0,0,49000,15000,1000,5000,1000,0,0,2012-02-15 00:00:00
0,0,0,0,49000,15000,1000,5000,1000,0,0,2012-02-16 00:00:00
0,0,0,0,49000,15000,1000,5000,1000,0,0,2012-02-17 00:00:00
0,0,0,0,49000,15000,1000,5000,1000,0,0,2012-02-18 00:00:00
0,0,0,0,50000,15000,1000,5000,1000,0,0,2012-02-19 00:00:00
0,0,0,0,50000,15000,1000,5000,1000,0,0,2012-02-20 00:00:00
0,0,0,0,50000,15000,1000,5000,1000,0,0,2012-02-21 00:00:00
0,0,0,0,50000,15000,1000,5000,1000,0,0,2012-02-22 00:00:00
0,0,0,0,50000,15000,1000,5000,1000,0,0,2012-02-23 00:00:00
0,0,0,0,50000,15000,1000,5000,1000,0,0,2012-02-24 00:00:00
0,0,0,0,50000,15000,1000,5000,1000,0,2000,2012-02-25 00:00:00
0,0,0,0,50000,15000,1000,5000,2000,0,0,2012-02-26 00:00:00
0,0,0,0,50000,15000,1000,5000,2000,0,1000,2012-02-27 00:00:00
0,1000,1000,0,50000,15000,1000,5000,2000,0,0,2012-02-28 00:00:00
0,0,2000,0,50000,15000,1000,5000,2000,0,0,2012-02-29 00:00:00
0,0,2000,0,50000,15000,1000,5000,2000,0,0,2012-03-01 00:00:00
0,0,2000,0,50000,15000,1000,5000,2000,0,0,2012-03-02 00:00:00
0,0,2000,0,50000,15000,1000,5000,2000,0,0,2012-03-03 00:00:00
0,0,2000,0,50000,15000,1000,5000,2000,0,0,2012-03-04 00:00:00
0,0,2000,0,50000,15000,1000,5000,2000,0,0,2012-03-05 00:00:00
0,0,2000,0,50000,15000,1000,5000,2000,0,0,2012-03-06 00:00:00
0,0,2000,0,50000,15000,1000,5000,2000,0,0,2012-03-07 00:00:00
0,0,2000,0,50000,15000,1000,5000,2000,0,0,2012-03-08 00:00:00
0,0,2000,0,50000,15000,1000,5000,2000,0,0,2012-03-09 00:00:00
0,0,2000,0,50000,15000,1000,5000,2000,0,0,2012-03-10 00:00:00
0,0,2000,0,50000,15000,1000,5000,2000,0,0,2012-03-11 00:00:00
0,0,2000,0,50000,15000,1000,5000,2000,0,0,2012-03-12 00:00:00
0,0,3000,0,50000,16000,1000,5000,2000,0,0,2012-03-13 00:00:00
0,0,3000,0,50000,16000,1000,5000,2000,0,0,2012-03-14 00:00:00
0,0,8000,0,50000,16000,1000,5000,2000,0,0,2012-03-15 00:00:00
0,0,10000,0,50000,16000,1000,5000,2000,0,3000,2012-03-16 00:00:00
0,1000,9000,0,50000,16000,1000,5000,4000,0,0,2012-03-17 00:00:00
0,0,9000,0,50000,16000,1000,5000,2000,0,1000,2012-03-18 00:00:00
0,3000,11000,0,50000,16000,1000,5000,2000,0,0,2012-03-19 00:00:00
0,1000,12000,0,50000,16000,1000,5000,2000,0,0,2012-03-20 00:00:00
0,3000,10000,0,50000,17000,1000,5000,2000,0,0,2012-03-21 00:00:00
0,1000,10000,0,50000,17000,1000,5000,2000,0,0,2012-03-22 00:00:00
0,1000,12000,0,50000,17000,1000,5000,2000,0,2000,2012-03-23 00:00:00
0,2000,10000,0,50000,17000,1000,5000,2000,0,2000,2012-03-24 00:00:00
0,1000,12000,2000,50000,18000,1000,5000,2000,0,2000,2012-03-25 00:00:00
1000,2000,17000,1000,51000,18000,1000,5000,2000,0,2000,2012-03-26 00:00:00
1000,3000,17000,2000,50000,18000,1000,5000,2000,0,2000,2012-03-27 00:00:00
1000,5000,18000,1000,51000,18000,1000,5000,2000,0,2000,2012-03-28 00:00:00
1000,5000,16000,1000,50000,18000,1000,5000,3000,0,2000,2012-03-29 00:00:00
1000,5000,19000,1000,50000,18000,1000,5000,2000,0,2000,2012-03-30 00:00:00
1000,5000,16000,1000,50000,18000,1000,5000,3000,0,3000,2012-03-31 00:00:00
1000,6000,19000,3000,50000,18000,1000,5000,2000,0,3000,2012-04-01 00:00:00
1000,6000,17000,3000,50000,19000,1000,5000,2000,0,3000,2012-04-02 00:00:00
1000,6000,15000,3000,50000,19000,1000,5000,3000,0,11000,2012-04-03 00:00:00
1000,7000,19000,3000,50000,19000,1000,5000,4000,0,10000,2012-04-04 00:00:00
1000,7000,18000,4000,50000,19000,1000,5000,4000,0,13000,2012-04-05 00:00:00
1000,8000,19000,4000,50000,19000,1000,5000,4000,0,13000,2012-04-06 00:00:00
1000,9000,18000,4000,50000,19000,1000,5000,4000,0,13000,2012-04-07 00:00:00
1000,9000,17000,4000,50000,19000,1000,5000,5000,0,13000,2012-04-08 00:00:00
1000,9000,19000,4000,50000,19000,1000,5000,4000,0,15000,2012-04-09 00:00:00
